5997,47371,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
5998,47395,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
5999,47398,Managment/ Paid,Meenakshi Medical College Host. and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6000,47425,Managment/ Paid,"MGM Medical College, Navi Mumbai",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6001,47429,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6002,47432,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6003,47440,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,UR,7,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6004,47446,Managment/ Paid,"JLN Medical College, Datta Meghe,",MBBS,,,,,,,No Upgradation
"",,Seats,Wardha,,,,,,,,
6005,47454,Managment/ Paid,Institute of Medical Sciences and SUM,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Host., Bhubaneswar",,,,,,,,Cancelled
6006,47456,Managment/ Paid,Sharad Pawar Dental College and,BDS,,,,,,,Not Reported Seat
"",,Seats,"Hospital, Wardha",,,,,,,,Cancelled
6007,47458,Managment/ Paid,Sri Ramachandra Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6008,47464,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6009,47470,,,,Managment/,Meenakshi Medical College Host. and,MBBS,UR,OBC,7,Allotted in 2nd
"",,,,,Paid Seats,"Res. Inst., Chennai",,,,,Round
6010,47477,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6011,47479,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6012,47493,Managment/ Paid,"ACS Medical College and Hospital,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Chennai,,,,,,,,Cancelled
6013,47505,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,OBC,11,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6014,47510,Managment/ Paid,"BVDU Dental College and Hospital,",BDS,,,,,,,Not Reported Seat
"",,Seats,Navi Mumbai,,,,,,,,Cancelled
6015,47539,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,UR,8,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6016,47565,Managment/ Paid,KLE VK Inst. of Dental Scie. Belagavi,BDS,,,,,,,No Upgradation
"",,Seats,,,,,,,,,
6017,47571,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6018,47581,Managment/ Paid,"MM College of Dental Scie. and Res.,",BDS,,,,,,,Not Reported Seat
"",,Seats,Mullana,,,,,,,,Cancelled
6019,47586,,,,Managment/,"SBKS Med. Inst. and Res. Centre,",MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,Sumandeep Vidyapeeth,,,,,Round
6020,47588,,,,Managment/,"Institute of Dental Sciences,",BDS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,Bhubaneswar,,,,,Round
6021,47593,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6022,47607,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6023,47608,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6024,47609,,,,Managment/,"MGM Medical College, Navi Mumbai",MBBS,UR,OBC,6,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6025,47614,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6026,47619,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6027,47633,Managment/ Paid,"ACS Medical College and Hospital,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Chennai,,,,,,,,Cancelled
6028,47636,,,,Managment/,"MM Inst. Med. and Research, Mullana",MBBS,UR,UR,1,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6029,47639,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6030,47656,Managment/ Paid,"SBKS Med. Inst. and Res. Centre,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Sumandeep Vidyapeeth,,,,,,,,Cancelled
6031,47658,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6032,47676,,,,Managment/,Dr. DY Patil Medical College and,MBBS,UR,OBC,6,Allotted in 2nd
"",,,,,Paid Seats,"Hospt., Pune",,,,,Round
6033,47688,Managment/ Paid,"Dr. DY Patil Medical College and Hospt.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Pune,,,,,,,,Cancelled
6034,47698,Managment/ Paid,Meenakshi Medical College Host. and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6035,47699,,,,Managment/,"MGMC and Sri Balaji Vidyapeeth,",MBBS,UR,UR,6,Allotted in 2nd
"",,,,,Paid Seats,Pondicherry,,,,,Round
6036,47708,Managment/ Paid,Sree Balaji Medical College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hospital, Chennai",,,,,,,,Cancelled
6037,47710,Managment/ Paid,Sri Ramachandra Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6038,47711,Managment/ Paid,Dr. DY Patil Medical College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hospt., Pune",,,,,,,,Cancelled
6039,47713,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,8,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6040,47720,,,,Managment/,"BVD Univ. Med. College, Pune",MBBS,UR,OBC,2,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6041,47724,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6042,47728,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,UR,2,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6043,47735,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,UR,2,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6044,47753,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,UR,12,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6045,47755,Managment/ Paid,Sri Ramachandra Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6046,47775,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6047,47788,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6048,47809,Managment/ Paid,"Dr. DY Patil Medical College and Hospt.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Pune,,,,,,,,Cancelled
6049,47830,Managment/ Paid,"Dr. DY Patil Medical College and Hospt.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Pune,,,,,,,,Cancelled
6050,47831,,,,Managment/,Sri Ramachandra Med. College and,MBBS,UR,UR,6,Allotted in 2nd
"",,,,,Paid Seats,"Res. Inst., Chennai",,,,,Round
6051,47832,,,,Managment/,"K M Shah Dental Collegel,",BDS,UR,UR,3,Allotted in 2nd
"",,,,,Paid Seats,SumanDeep Vidyapeeth Vadodara,,,,,Round
6052,47841,Managment/ Paid,"Amrita School of Dentistry, Kochi",BDS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6053,47844,,,,Managment/,Sri Ramachandra Med. College and,MBBS,UR,UR,6,Allotted in 2nd
"",,,,,Paid Seats,"Res. Inst., Chennai",,,,,Round
6054,47846,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6055,47869,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6056,47873,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,7,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6057,47874,,,,Managment/,"BVD Univ. Med. College, Pune",MBBS,UR,UR,8,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6058,47881,,,,Managment/,GITAM Institue of Med. Sce. and,MBBS,UR,OBC,3,Allotted in 2nd
"",,,,,Paid Seats,"Res., Visakhapatnam",,,,,Round
6059,47887,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6060,47890,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6061,47907,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,OBC,12,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6062,47910,Managment/ Paid,Meenakshi Medical College Host. and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6063,47917,,,,Managment/,Sree Balaji Medical College and,MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,"Hospital, Chennai",,,,,Round
6064,47919,Managment/ Paid,"Manipal College of Dental Science,",BDS,,,,,,,Not Reported Seat
"",,Seats,Mangalore,,,,,,,,Cancelled
6065,47925,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6066,47931,,,,Managment/,"Manipal College of Dental Sce.,",BDS,UR,OBC,6,Allotted in 2nd
"",,,,,Paid Seats,Manipal,,,,,Round
6067,47932,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6068,47933,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,UR,1,Allotted seat from
"",,Seats,"Hos., Sangli",,Paid Seats,,,,,,fresh choices
6069,47941,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6070,47961,Managment/ Paid,Institute of Medical Sciences and SUM,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Host., Bhubaneswar",,,,,,,,Cancelled
6071,47963,Managment/ Paid,Sri Ramachandra Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Res. Inst., Chennai",,,,,,,,Cancelled
6072,47964,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6073,47970,Managment/ Paid,"Dr. DY Patil Medical College and Hospt.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Pune,,,,,,,,Cancelled
6074,47971,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6075,47976,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6076,47981,Managment/ Paid,"Amrita School of Dentistry, Kochi",BDS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6077,47989,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6078,47994,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6079,47996,Managment/ Paid,"JLN Medical College, Datta Meghe,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Wardha,,,,,,,,Cancelled
6080,48000,,,,Managment/,"Amrita School of Dentistry, Kochi",BDS,UR,OBC,1,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6081,48025,,,,Managment/,Dr. DY Patil Medical College and,MBBS,UR,UR,11,Allotted in 2nd
"",,,,,Paid Seats,"Hospt., Pune",,,,,Round
6082,48028,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,9,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6083,48030,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6084,48039,,,,Managment/,"Manipal College of Dental Sce.,",BDS,UR,OBC,9,Allotted in 2nd
"",,,,,Paid Seats,Manipal,,,,,Round
6085,48047,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6086,48068,,,,Managment/,"MM Inst. Med. and Research, Mullana",MBBS,UR,UR,3,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6087,48075,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6088,48086,Managment/ Paid,"JLN Medical College, Datta Meghe,",MBBS,Managment/,"Manipal College of Dental Sce.,",BDS,UR,UR,5,Allotted seat from
"",,Seats,Wardha,,Paid Seats,Manipal,,,,,fresh choices
6089,48101,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6090,48111,Managment/ Paid,AB Shetty Memorial Inst. of Dental,BDS,,,,,,,Not Reported Seat
"",,Seats,"Sce., Mangaluru",,,,,,,,Cancelled
6091,48119,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,OBC,1,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6092,48121,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,OBC,2,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6093,48123,,,,Managment/,Dr. DY Patil Medical College and,MBBS,UR,UR,1,Allotted in 2nd
"",,,,,Paid Seats,"Hospt., Pune",,,,,Round
6094,48132,,,,Managment/,"SRM Medical College and Hospital,",MBBS,UR,UR,6,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6095,48134,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6096,48137,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,OBC,2,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6097,48140,Managment/ Paid,"Saveetha Medical College, Chennai",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6098,48144,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6099,48146,,,,Managment/,"Dr. DY Patil Medical College, Navi",MBBS,UR,OBC,3,Allotted in 2nd
"",,,,,Paid Seats,Mumbai,,,,,Round
6100,48148,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6101,48151,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6102,48160,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,OBC,11,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6103,48161,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,OBC,10,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6104,48162,Managment/ Paid,"JLN Medical College, Datta Meghe,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Wardha,,,,,,,,Cancelled
6105,48165,Managment/ Paid,KLE VK Inst. of Dental Scie. Belagavi,BDS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6106,48168,,,,Managment/,Sree Balaji Medical College and,MBBS,UR,OBC,2,Allotted in 2nd
"",,,,,Paid Seats,"Hospital, Chennai",,,,,Round
6107,48175,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6108,48183,Managment/ Paid,Institute of Medical Sciences and SUM,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Host., Bhubaneswar",,,,,,,,Cancelled
6109,48185,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,UR,9,Allotted seat from
"",,Seats,Kolhapur,,Paid Seats,,,,,,fresh choices
6110,48190,Managment/ Paid,Institute of Medical Sciences and SUM,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Host., Bhubaneswar",,,,,,,,Cancelled
6111,48199,,,,Managment/,"BVD Univ. Med. College, Pune",MBBS,UR,UR,2,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6112,48203,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,OBC,2,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6113,48210,,,,Managment/,Dr. DY Patil Medical College and,MBBS,UR,UR,1,Allotted in 2nd
"",,,,,Paid Seats,"Hospt., Pune",,,,,Round
6114,48211,,,,Managment/,BV Deemed Uni. Med. College and,MBBS,UR,OBC,1,Allotted in 2nd
"",,,,,Paid Seats,"Hos., Sangli",,,,,Round
6115,48222,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6116,48225,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6117,48226,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6118,48244,Managment/ Paid,"MM College of Dental Scie. and Res.,",BDS,,,,,,,Not Reported Seat
"",,Seats,Mullana,,,,,,,,Cancelled
6119,48248,,,,Managment/,"Dr. DY Patil Medical College, Navi",MBBS,UR,OBC,3,Allotted in 2nd
"",,,,,Paid Seats,Mumbai,,,,,Round
6120,48250,,,,Managment/,"MM Inst. Med. and Research, Mullana",MBBS,UR,UR,1,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6121,48271,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6122,48274,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6123,48276,Managment/ Paid,"Dr. DY Patil Medical College and Hospt.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Pune,,,,,,,,Cancelled
6124,48279,Managment/ Paid,"Manipal College of Dental Sce., Manipal",BDS,,,,,,,Retained *
"",,Seats,,,,,,,,,
6125,48289,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6126,48297,,,,Managment/,"Institute of Dental Sciences,",BDS,UR,OBC,4,Allotted in 2nd
"",,,,,Paid Seats,Bhubaneswar,,,,,Round
6127,48298,Managment/ Paid,"Dr. DY Patil Medical College, Navi",MBBS,,,,,,,Not Reported Seat
"",,Seats,Mumbai,,,,,,,,Cancelled
6128,48304,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Not Reported Seat
"",,Seats,,,,,,,,,Cancelled
6129,48310,,,,Managment/,"BVD Univ. Med. College, Pune",MBBS,UR,UR,7,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6130,48313,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6131,48317,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6132,48340,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,OBC,6,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6133,48342,Managment/ Paid,"Indira Gandhi Dental College and SBV,",BDS,,,,,,,Not Reported Seat
"",,Seats,Pondycherry,,,,,,,,Cancelled
6134,48366,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6135,48368,,,,Managment/,"MM Inst. Med. and Research, Mullana",MBBS,UR,OBC,9,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6136,48372,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6137,48379,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6138,48394,Managment/ Paid,"Dr. DY Patil Medical College and Hospt.,",MBBS,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,4,Allotted seat from
"",,Seats,Pune,,Paid Seats,,,,,,fresh choices
6139,48412,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6140,48419,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6141,48421,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6142,48422,,,,Managment/,"SRM Medical College and Hospital,",MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6143,48433,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Not Reported Seat
"",,Seats,Hsopt. Chennai,,,,,,,,Cancelled
6144,48434,Managment/ Paid,AB Shetty Memorial Inst. of Dental,BDS,,,,,,,Not Reported Seat
"",,Seats,"Sce., Mangaluru",,,,,,,,Cancelled
6145,48439,,,,Managment/,"Krishna Inst. of Med. Scie., Karad",MBBS,UR,UR,11,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6146,48455,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6147,48456,Muslim Minority,"Yenepoya Medical College, Mangalore",MBBS,,,,,,,Not Reported Seat
"",,,,,,,,,,,Cancelled
6148,48467,Managment/ Paid,"MM Inst. Med. and Research, Mullana",MBBS,,,,,,,Resigned
"",,Seats,,,,,,,,,
6149,48474,Managment/ Paid,Institute of Medical Sciences and SUM,MBBS,,,,,,,No Upgradation
"",,Seats,"Host., Bhubaneswar",,,,,,,,
6150,48482,Managment/ Paid,"GITAM Institue of Med. Sce. and Res.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Visakhapatnam,,,,,,,,Cancelled
6151,48483,Managment/ Paid,"SBKS Med. Inst. and Res. Centre,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Sumandeep Vidyapeeth,,,,,,,,Cancelled
6152,48515,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6153,48518,Managment/ Paid,"MM College of Dental Scie. and Res.,",BDS,,,,,,,Not Reported Seat
"",,Seats,Mullana,,,,,,,,Cancelled
6154,48530,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6155,48534,Managment/ Paid,"Santosh Dentall College and Hsopital,",BDS,,,,,,,Not Reported Seat
"",,Seats,Ghaziabad,,,,,,,,Cancelled
6156,48552,,,,Managment/,BV Deemed Uni. Med. College and,MBBS,UR,OBC,7,Allotted in 2nd
"",,,,,Paid Seats,"Hos., Sangli",,,,,Round
6157,48561,Managment/ Paid,"SBKS Med. Inst. and Res. Centre,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Sumandeep Vidyapeeth,,,,,,,,Cancelled
6158,48578,Managment/ Paid,"JLN Medical College, Datta Meghe,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Wardha,,,,,,,,Cancelled
6159,48582,Managment/ Paid,"Dr. DYP Edu. Soc. Deemed Uni.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kolhapur,,,,,,,,Cancelled
6160,48595,,,,Managment/,"ACS Medical College and Hospital,",MBBS,UR,UR,1,Allotted in 2nd
"",,,,,Paid Seats,Chennai,,,,,Round
6161,48607,,,,Managment/,"MM Inst. Med. and Research, Mullana",MBBS,UR,UR,7,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6162,48609,Managment/ Paid,"Institute of Dental Sciences,",BDS,Managment/,Institute of Medical Sciences and,MBBS,UR,OBC,3,Allotted seat from
"",,Seats,Bhubaneswar,,Paid Seats,"SUM Host., Bhubaneswar",,,,,fresh choices
6163,48613,Managment/ Paid,Dr. DY Patil Medical College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hospt., Pune",,,,,,,,Cancelled
6164,48617,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6165,48618,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,UR,4,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6166,48630,Managment/ Paid,BV Deemed Uni. Med. College and,MBBS,,,,,,,Not Reported Seat
"",,Seats,"Hos., Sangli",,,,,,,,Cancelled
6167,48637,Managment/ Paid,"Chettinad Hos. and Res. Inst.,",MBBS,,,,,,,Not Reported Seat
"",,Seats,Kancheepuram,,,,,,,,Cancelled
6168,48656,,,,Managment/,"JSS Medical College, Jagadguru",MBBS,UR,OBC,6,Allotted in 2nd
"",,,,,Paid Seats,,,,,,Round
6169,48675,Managment/ Paid,"JLN Medical College, Datta Meghe,",MBBS,,,,,,,Not Reported Seat
